RowNum,sourceurl,monthyear,sqldate,nummentions,numsources,numarticles,eventcode,actor1name,actor1countrycode,actor2name,actor2countrycode
3258,http://informativenews.co.ls/2018/09/18/sadc-countries-fight-against-malaria-2/,201809,20180918,10,1,10,051,SADC,SAF,,
3259,http://informativenews.co.ls/2018/09/18/sadc-countries-fight-against-malaria-2/,201809,20180918,10,1,10,051,MASERU,LSO,SADC,SAF
3260,http://informativo.co/noticia/expertos-piden-hacer-mas-pruebas-de-vacuna-contra-malaria-por-dudas-sobre-su-efecto-preventivo-74010,201510,20151023,10,1,10,020,JAPAN,JPN,ADMINISTRATION,
3261,http://informe21.com/ciencia-y-tecnologia/el-dia-mundial-de-la-malaria-se-conmemora-el-25abr,201804,20180425,6,1,6,040,GOVERNMENT,,LONDON,GBR
3262,http://informe21.com/politica/dinorah-figuera-nuestros-indigenas-enferman-o-mueren-por-la-malaria,201510,20151013,10,1,10,012,DEPUTY,,INDIGENOUS,
3263,http://informe21.com/politica/dinorah-figuera-nuestros-indigenas-enferman-o-mueren-por-la-malaria,201510,20151013,10,1,10,010,DEPUTY,,INDIGENOUS,
3264,http://informe21.com/politica/la-an-pide-atender-los-148000-casos-de-malaria,201609,20160930,10,1,10,100,,,GOVERNMENT,
3265,http://informe21.com/politica/la-an-pide-atender-los-148000-casos-de-malaria,201609,20160930,10,1,10,025,,,THE OPPOSITION,
3266,http://informe21.com/salud-y-bienestar/medicos-advierten-riesgo-de-aumento-de-malaria-en-oriente,201507,20150714,10,1,10,0874,VENEZUELA,VEN,,
3267,http://informe21.com/salud-y-bienestar/preocupacion-por-la-epidemia-de-malaria-en-venezuela,201711,20171104,10,1,10,010,VENEZUELAN,VEN,,
3268,http://informe21.com/salud-y-bienestar/se-han-registrado-88-mil-casos-de-malaria-en-venezuela,201510,20151008,4,1,4,061,,,COLOMBIA,COL
3269,http://informe21.com/salud-y-bienestar/se-han-registrado-88-mil-casos-de-malaria-en-venezuela,201510,20151008,6,1,6,061,,,VENEZUELA,VEN
3270,http://informed.hu/betegsegek/betegsegek_reszletesen/infections/parasites/a-malaria-egy-szuperrezisztens-korokozoja-terjed-azsiaban-211548.html,201702,20170204,10,1,10,090,ITALY,ITA,,
3271,http://informed.hu/betegsegek/betegsegek_reszletesen/infections/parasites/malariajarvany-van-burundiban-212246.html,201703,20170315,10,1,10,090,ITALY,ITA,,
3272,http://informed.hu/betegsegek/betegsegek_reszletesen/infections/parasites/who:-felresiklott-az-ensz-malaria-elleni-programja-210730.html,201612,20161215,10,1,10,012,AFRICA,AFR,,
3273,http://inhabitat.com/first-ever-malaria-vaccine-could-save-hundreds-of-children-in-africa/mosquito-malaria-vaccine/,201507,20150724,10,1,10,090,GLAXOSMITHKLINE,GBR,WORLD HEALTH ORGANIZATION,
3274,http://inhabitat.com/first-ever-malaria-vaccine-could-save-hundreds-of-children-in-africa/mosquito-net-child-sudan/,201507,20150724,5,1,5,090,GLAXOSMITHKLINE,GBR,WORLD HEALTH ORGANIZATION,
3275,http://inhabitat.com/scientists-warn-new-super-malaria-in-se-asia-poses-alarming-global-threat/,201709,20170925,2,1,2,012,THAILAND,THA,VIETNAM,VNM
3276,http://inhabitat.com/scientists-warn-new-super-malaria-in-se-asia-poses-alarming-global-threat/,201709,20170925,2,1,2,036,SOUTH EAST ASIA,SEA,,
3277,http://inhabitat.com/scientists-warn-new-super-malaria-in-se-asia-poses-alarming-global-threat/,201709,20170925,3,1,3,012,BANGKOK,THA,,
3278,http://inhabitat.com/scientists-warn-new-super-malaria-in-se-asia-poses-alarming-global-threat/,201709,20170925,3,1,3,110,VIETNAM,VNM,,
3279,http://inhabitat.com/scientists-warn-new-super-malaria-in-se-asia-poses-alarming-global-threat/,201709,20170925,3,1,3,012,VIETNAM,VNM,,
3280,http://inhabitat.com/scientists-warn-new-super-malaria-in-se-asia-poses-alarming-global-threat/,201709,20170925,3,1,3,036,SOUTH EAST ASIA,SEA,,
3281,http://inhabitat.com/scientists-warn-new-super-malaria-in-se-asia-poses-alarming-global-threat/,201709,20170925,4,1,4,110,THAILAND,THA,VIETNAM,VNM
3282,http://inpublic.globenewswire.com/2016/09/21/Novel+Novartis+malaria+compound+shows+potential+to+be+effective+against+infections+resistant+to+all+currently+available+antimalarial+drugs+HUG2043735.html,201609,20160921,2,1,2,010,NOVARTIS,CHE,SWITZERLAND,CHE
3283,http://inpublic.globenewswire.com/2016/09/21/Novel+Novartis+malaria+compound+shows+potential+to+be+effective+against+infections+resistant+to+all+currently+available+antimalarial+drugs+HUG2043735.html,201609,20160921,2,1,2,043,NOVARTIS,CHE,SWITZERLAND,CHE
3284,http://inpublic.globenewswire.com/2016/09/21/Novel+Novartis+malaria+compound+shows+potential+to+be+effective+against+infections+resistant+to+all+currently+available+antimalarial+drugs+HUG2043735.html,201609,20160921,2,1,2,042,SWITZERLAND,CHE,NOVARTIS,CHE
3285,http://inpublic.globenewswire.com/2016/09/21/Novel+Novartis+malaria+compound+shows+potential+to+be+effective+against+infections+resistant+to+all+currently+available+antimalarial+drugs+HUG2043735.html,201609,20160921,2,1,2,071,GATES FOUNDATION,USA,,
3286,http://inpublic.globenewswire.com/2016/09/21/Novel+Novartis+malaria+compound+shows+potential+to+be+effective+against+infections+resistant+to+all+currently+available+antimalarial+drugs+HUG2043735.html,201609,20160921,6,1,6,010,THAILAND,THA,VIETNAM,VNM
3287,http://inpublic.globenewswire.com/2016/10/17/New+scientific+publications+highlight+the+unique+profile+of+Actelion+s+antimalarial+compound+HUG2049383.html,201610,20161017,10,1,10,010,PUBLICATION,,COMPANY,
3288,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,1,1,1,042,,,HAWAII,USA
3289,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,1,1,1,043,HAWAII,USA,,
3290,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,1,1,1,042,HAWAII,USA,MEXICO,MEX
3291,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,1,1,1,043,MEXICO,MEX,HAWAII,USA
3292,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,2,1,2,090,HAWAII,USA,,
3293,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,4,1,4,042,,,HAWAII,USA
3294,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,4,1,4,042,HAWAII,USA,MEXICO,MEX
3295,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,4,1,4,043,MEXICO,MEX,HAWAII,USA
3296,http://insider.si.edu/2018/01/scientists-race-find-genetic-clues-malaria-decimates-rare-hawaiian-honeycreepers/,201801,20180110,8,1,8,090,HAWAII,USA,,
3297,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,2,1,2,043,VICTORIA,AUS,ZIMBABWE,ZWE
3298,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,2,1,2,042,ZIMBABWE,ZWE,VICTORIA,AUS
3299,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,4,1,4,042,,,ZIMBABWE,ZWE
3300,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,4,1,4,042,,,VICTORIA,AUS
3301,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,4,1,4,043,VICTORIA,AUS,,
3302,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,4,1,4,043,ZIMBABWE,ZWE,,
3303,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,7,1,7,100,,,ZIMBABWEAN,ZWE
3304,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,10,1,10,012,GOVERNMENT,,,
3305,http://insiderzim.com/tsvangirai-says-zanu-pf-cannot-provide-a-solution-to-zimbabwes-problems-just-like-a-mosquito-cannot-cure-malaria/,201512,20151221,10,1,10,030,GOVERNMENT,,AFRICA,AFR
3306,http://insurancenewsnet.com/oarticle/2015/02/26/combine-solicitation--uspsc-presidents-malaria-initiative-deputy-coordinator-a-601362.html,201502,20150226,5,1,5,084,EMPLOYER,,WORKER,
3307,http://insurancenewsnet.com/oarticle/2015/02/26/combine-solicitation--uspsc-presidents-malaria-initiative-deputy-coordinator-a-601362.html,201502,20150226,10,1,10,031,USAID,USA,GOVERNMENT,
3308,http://insurancenewsnet.com/oarticle/2015/02/26/combine-solicitation--uspsc-presidents-malaria-initiative-deputy-coordinator-a-601362.html,201502,20150226,10,1,10,010,EMPLOYEE,,UNITED STATES,USA
3309,http://insurancenewsnet.com/oarticle/2015/02/26/combine-solicitation--uspsc-presidents-malaria-initiative-deputy-coordinator-a-601362.html,201502,20150226,10,1,10,031,GOVERNMENT,,USAID,USA
3310,http://interaksyon.com/article/137238/first-drug-resistant-malaria-parasite-detected-in-africa,201702,20170223,5,1,5,012,AFRICA,AFR,,
3311,http://interaksyon.com/article/137238/first-drug-resistant-malaria-parasite-detected-in-africa,201702,20170223,10,1,10,043,AFRICA,AFR,SOUTHEAST ASIA,SEA
3312,http://interaksyon.com/article/137238/first-drug-resistant-malaria-parasite-detected-in-africa,201702,20170223,10,1,10,042,SOUTHEAST ASIA,SEA,AFRICA,AFR
3313,http://interaksyon.com/article/137238/first-drug-resistant-malaria-parasite-detected-in-africa,201702,20170223,10,1,10,046,SOUTHEAST ASIA,SEA,AFRICA,AFR
3314,http://internasional.metrotvnews.com/asia/aNrw9oxb-korut-tolak-tawaran-dari-korsel-untuk-bantuan-anti-malaria,201706,20170605,2,1,2,163,SEOUL,KOR,,
3315,http://internasional.metrotvnews.com/asia/aNrw9oxb-korut-tolak-tawaran-dari-korsel-untuk-bantuan-anti-malaria,201706,20170605,8,1,8,141,SEOUL,KOR,NORTH KOREA,PRK
3316,http://internasional.metrotvnews.com/asia/aNrw9oxb-korut-tolak-tawaran-dari-korsel-untuk-bantuan-anti-malaria,201706,20170605,8,1,8,163,SEOUL,KOR,NORTH KOREA,PRK
3317,http://internasional.republika.co.id/berita/internasional/global/17/08/19/ouwfjq361-wabah-malaria-di-sudan-selatan-kian-memprihatinkan,201708,20170818,10,1,10,070,GOVERNMENT,,,
3318,http://internasional.republika.co.id/berita/internasional/global/17/08/19/ouwfjq361-wabah-malaria-di-sudan-selatan-kian-memprihatinkan,201708,20170818,10,1,10,190,GOVERNMENT,,,
3319,http://internationalchristianherald.com/imb-missionary-susan-sanson-dies-suddenly-of-malaria-in-malawi/,201505,20150526,5,1,5,051,STUDENT,,,
3320,http://internationalchristianherald.com/imb-missionary-susan-sanson-dies-suddenly-of-malaria-in-malawi/,201505,20150526,5,1,5,090,HOSPITAL,,,
3321,http://internationalchristianherald.com/imb-missionary-susan-sanson-dies-suddenly-of-malaria-in-malawi/,201505,20150526,10,1,10,042,,,HOSPITAL,
3322,http://internationalchristianherald.com/imb-missionary-susan-sanson-dies-suddenly-of-malaria-in-malawi/,201505,20150526,10,1,10,043,HOSPITAL,,,
3323,http://invdes.com.mx/innovacion/colombiano-detras-la-primera-mas-avanzada-vacuna-la-malaria/,201710,20171003,10,1,10,013,,,SPANISH,ESP
3324,http://invdes.com.mx/innovacion/colombiano-detras-la-primera-mas-avanzada-vacuna-la-malaria/,201710,20171003,10,1,10,010,BOGOTA,COL,WORLD HEALTH ORGANIZATION,
3325,http://invdes.com.mx/politica-cyt-i/gates-donara-4-mdd-para-crear-mosquitos-que-se-matan-entre-si-via-el-sexo-para-erradicar-malaria/,201807,20180709,10,1,10,190,PANAMA,PAN,,
3326,http://inventorspot.com/articles/dna-innovation-can-malaria-become-disease-past,201511,20151126,10,1,10,1721,SCIENTIST,,,
3327,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,2,1,2,193,A US,USA,AFGHAN,AFG
3328,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,2,1,2,193,A US,USA,AFGHAN,AFG
3329,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,2,1,2,010,UNITED KINGDOM,GBR,A US,USA
3330,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,3,1,3,010,A US,USA,,
3331,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,6,1,6,193,AFGHANISTAN,AFG,AFGHANISTAN,AFG
3332,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,10,1,10,172,SPECIAL FORCES,,,
3333,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,20,1,20,060,BRITISH,GBR,MINIST OF DEFENCE,
3334,http://investmentwatchblog.com/british-soldiers-to-sue-mod-over-controversial-anti-malarial-drug/,201605,20160514,20,1,20,112,BRITISH,GBR,MINIST OF DEFENCE,
3335,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,1,1,1,071,SA KAEO,THA,,
3336,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,7,1,7,071,CHIANG MAI,THA,,
3337,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,10,1,10,042,,,CHIANG MAI,THA
3338,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,10,1,10,042,,,MYANMAR,MMR
3339,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,10,1,10,042,MIGRANT,,DJIBOUTI,DJI
3340,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,10,1,10,043,MYANMAR,MMR,,
3341,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,10,1,10,043,DJIBOUTI,DJI,MIGRANT,
3342,http://iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2015b/pbn-listing/world-malaria-day-2015-invest-in.html,201504,20150425,10,1,10,043,CHIANG MAI,THA,,
3343,http://iowapublicradio.org/post/yemen-has-small-glimmer-hope-amid-war-malnutrition-malaria,201512,20151216,25,5,25,045,GOVERNMENT,,REBEL,
3344,http://iowapublicradio.org/post/yemen-has-small-glimmer-hope-amid-war-malnutrition-malaria,201512,20151216,50,5,50,020,WORLD HEALTH ORGANIZATION,,THE INTERNATIONAL COMMUNITY,
3345,http://iphonenewsbuzz.com/2017/09/23/super-malaria-spreading-in-asia-at-alarming-rate-scientists/,201709,20170924,2,1,2,070,REFUGEE,,,
3346,http://iphonenewsbuzz.com/2017/09/23/super-malaria-spreading-in-asia-at-alarming-rate-scientists/,201709,20170924,3,1,3,070,REFUGEE,,NEW DELHI,IND
3347,http://ipolitics.ca/2016/06/20/canadas-mission-to-end-malaria/,201606,20160620,2,1,2,043,,,DEPUTY,
3348,http://ipolitics.ca/2016/06/20/canadas-mission-to-end-malaria/,201606,20160620,2,1,2,042,DEPUTY,,,
3349,http://ipolitics.ca/2016/06/20/canadas-mission-to-end-malaria/,201606,20160620,6,1,6,042,CANADA,CAN,DEPUTY,
3350,http://ipolitics.ca/2016/06/20/canadas-mission-to-end-malaria/,201606,20160620,6,1,6,043,DEPUTY,,CANADA,CAN
3351,http://ipolitics.ca/2016/06/20/canadas-mission-to-end-malaria/,201606,20160620,10,1,10,130,CANADA,CAN,,
3352,http://ipolitics.ca/2016/06/20/canadas-mission-to-end-malaria/,201606,20160620,10,1,10,010,COLUMNIST,,,
3353,http://ipolitics.ca/2016/06/20/canadas-mission-to-end-malaria/,201606,20160620,10,1,10,070,COLUMNIST,,,
3354,http://irasciblemusings.com/obamas-upbeat-message-about-ending-malaria-omits-discouraging-signs/,201601,20160117,5,1,5,051,AFRICA,AFR,,
3355,http://irasciblemusings.com/obamas-upbeat-message-about-ending-malaria-omits-discouraging-signs/,201601,20160117,5,1,5,120,GATES FOUNDATION,USA,,
3356,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,2,1,2,080,NIGERIA,NGA,,
3357,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,2,1,2,020,NIGERIA,NGA,SCIENTIST,
3358,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,2,1,2,020,SCIENTIST,,,
3359,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,4,1,4,0841,,,ADMINISTRATION,
3360,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,4,1,4,0841,NIGERIA,NGA,ADMINISTRATION,
3361,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,10,1,10,1711,NIGERIA,NGA,,
3362,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,14,1,10,020,SCIENTIST,,NIGERIAN,NGA
3363,http://ireporteronline.com/35092/customs-seizes-fake-malaria-drugs-worth-n20m,201609,20160924,10,1,10,030,SCIENTIST,,NIGERIAN,NGA
3364,http://istoe.com.br/manaus-sedia-conferencia-internacional-sobre-malaria/,201706,20170611,10,1,10,036,,,BRAZIL,BRA
3365,http://istoedinheiro.com.br/noticias/mercado-digital/20150919/descoberto-mecanismo-multirresistencia-tratamentos-contra-malaria/300446,201509,20150919,10,1,10,051,UNICEF,,,
3366,http://it-online.co.za/2015/07/10/ucts-malaria-drug-sparks-global-interest/,201507,20150710,2,1,2,071,COMPANIES,,,
3367,http://it-online.co.za/2016/10/18/malaria-food-security-researchers-recognised/,201610,20161018,6,1,6,010,AFRICA,AFR,,
3368,http://it.blastingnews.com/cronaca/2017/09/bambina-italiana-muore-di-malaria-in-trentino-alto-adige-zanzara-africana-001981285.html,201710,20171004,10,1,10,192,DOCTOR,,,
3369,http://it.blastingnews.com/cronaca/2017/09/malaria-a-bologna-bimba-e-donna-incinta-ricoverate-002010031.html,201709,20170916,10,1,10,043,,,AFRICA,AFR
3370,http://it.blastingnews.com/cronaca/2017/09/malaria-a-bologna-bimba-e-donna-incinta-ricoverate-002010031.html,201709,20170916,10,1,10,042,AFRICA,AFR,,
3371,http://it.blastingnews.com/salute/2018/01/allarme-malaria-a-chivasso-due-ricoveri-come-si-cura-la-malattia-002250499.html,201801,20180103,10,1,10,043,ITALY,ITA,,
3372,"http://it.radiovaticana.va/news/2016/08/20/malaria,_zika_e_febbre_gialla_veicolati_dallinsetto/1252561",201608,20160820,4,1,4,043,AFRICA,AFR,,
3373,"http://it.radiovaticana.va/news/2016/08/20/malaria,_zika_e_febbre_gialla_veicolati_dallinsetto/1252561",201608,20160820,6,1,6,043,AFRICA,AFR,,
3374,"http://it.radiovaticana.va/news/2016/08/20/malaria,_zika_e_febbre_gialla_veicolati_dallinsetto/1252561",201608,20160820,10,1,10,042,,,AFRICA,AFR
3375,"http://it.radiovaticana.va/news/2016/08/20/malaria,_zika_e_febbre_gialla_veicolati_dallinsetto/1252561",201608,20160820,10,1,10,043,AFRICA,AFR,,
